Decimal_YR,East(m),North(m),Vert(m),East_sig(m),North_sig(m),Vert_sig(m),East_North_cor,East_Vert_cor,North_Vert_cor,Time in Seconds past J2000,YEAR,MM,DD,HR,MN,SS
2011.68788501,0.118010,-0.015007,-0.021488,0.000498,0.000645,0.001926,-0.037889,0.128144,-0.019928,368841600.00,2011,9,9,12,0,0
2011.69062286,0.115012,-0.013441,-0.018024,0.000492,0.000627,0.001880,-0.034368,0.059486,-0.032959,368928000.00,2011,9,10,12,0,0
2011.69336071,0.118705,-0.017400,-0.019901,0.000482,0.000621,0.001853,-0.034775,0.057761,-0.030831,369014400.00,2011,9,11,12,0,0
2011.69609856,0.115171,-0.014163,-0.022786,0.000491,0.000635,0.001904,-0.008859,0.017845,-0.044505,369100800.00,2011,9,12,12,0,0
2011.69883641,0.113947,-0.017110,-0.017687,0.000509,0.000641,0.001946,-0.032198,0.066896,-0.025210,369187200.00,2011,9,13,12,0,0
2011.70157426,0.115629,-0.015005,-0.019254,0.000483,0.000621,0.001850,-0.014599,0.055269,-0.013540,369273600.00,2011,9,14,12,0,0
2011.70431211,0.114273,-0.015207,-0.026288,0.000486,0.000621,0.001868,-0.022660,0.039357,-0.009891,369360000.00,2011,9,15,12,0,0
2011.70704997,0.116132,-0.013866,-0.032529,0.000484,0.000615,0.001844,-0.017762,-0.000793,-0.019788,369446400.00,2011,9,16,12,0,0
2011.70978782,0.117206,-0.015591,-0.029582,0.000493,0.000632,0.001884,-0.009742,0.024378,-0.049771,369532800.00,2011,9,17,12,0,0
2011.71252567,0.114750,-0.013652,-0.026075,0.000483,0.000621,0.001843,-0.005566,0.102551,-0.025832,369619200.00,2011,9,18,12,0,0
2011.71526352,0.117037,-0.016500,-0.021430,0.000484,0.000623,0.001862,-0.014349,0.067379,-0.025757,369705600.00,2011,9,19,12,0,0
2011.71800137,0.115890,-0.016757,-0.023074,0.000483,0.000626,0.001860,-0.001007,0.033497,-0.003606,369792000.00,2011,9,20,12,0,0
2011.72073922,0.115567,-0.014479,-0.026966,0.000485,0.000628,0.001883,-0.016487,-0.012277,-0.034975,369878400.00,2011,9,21,12,0,0
2011.72347707,0.117207,-0.018556,-0.027794,0.000497,0.000641,0.001946,-0.007184,-0.081139,-0.028192,369964800.00,2011,9,22,12,0,0
2011.72621492,0.115925,-0.016190,-0.022253,0.000480,0.000616,0.001852,-0.003235,0.072119,-0.048901,370051200.00,2011,9,23,12,0,0
2011.72895277,0.115495,-0.016133,-0.018995,0.000487,0.000633,0.001897,-0.016035,0.024452,-0.041537,370137600.00,2011,9,24,12,0,0
2011.73169062,0.113944,-0.016359,-0.024596,0.000495,0.000634,0.001888,-0.023226,0.051414,-0.018601,370224000.00,2011,9,25,12,0,0
2011.73442847,0.117857,-0.013588,-0.022378,0.000517,0.000655,0.001979,-0.029156,0.098188,-0.070567,370310400.00,2011,9,26,12,0,0
2011.73716632,0.115962,-0.013975,-0.019328,0.000504,0.000643,0.001930,0.020068,0.047720,-0.044487,370396800.00,2011,9,27,12,0,0
2011.73990418,0.114647,-0.016364,-0.008609,0.000500,0.000647,0.001931,-0.009614,0.031961,-0.020762,370483200.00,2011,9,28,12,0,0
2011.74264203,0.118090,-0.016292,-0.016183,0.000511,0.000650,0.001953,-0.020523,0.058633,-0.061640,370569600.00,2011,9,29,12,0,0
2011.74537988,0.115589,-0.015851,-0.009245,0.000512,0.000659,0.001938,-0.041040,0.099163,-0.038361,370656000.00,2011,9,30,12,0,0
2011.74811773,0.115974,-0.013016,-0.016367,0.000513,0.000656,0.001940,-0.033359,0.100775,-0.069764,370742400.00,2011,10,1,12,0,0
2011.75085558,0.118080,-0.016152,-0.022479,0.000500,0.000639,0.001904,0.002510,0.019317,-0.054496,370828800.00,2011,10,2,12,0,0
2011.75359343,0.113533,-0.014388,-0.022928,0.000495,0.000638,0.001924,-0.010888,-0.023926,-0.040000,370915200.00,2011,10,3,12,0,0
2011.75633128,0.114406,-0.014511,-0.025861,0.000503,0.000650,0.001948,-0.043040,0.057533,-0.044402,371001600.00,2011,10,4,12,0,0
2011.75906913,0.113964,-0.014478,-0.023001,0.000493,0.000637,0.001890,-0.029511,0.059640,-0.030620,371088000.00,2011,10,5,12,0,0
2011.76180698,0.114793,-0.014067,-0.020577,0.000490,0.000623,0.001868,-0.012518,0.087800,-0.037427,371174400.00,2011,10,6,12,0,0
2011.76454483,0.118386,-0.016358,-0.028033,0.000497,0.000639,0.001899,-0.039557,0.038495,-0.015769,371260800.00,2011,10,7,12,0,0
2011.76728268,0.114188,-0.015570,-0.028740,0.000495,0.000640,0.001914,-0.008216,0.049550,-0.043167,371347200.00,2011,10,8,12,0,0
2011.77275838,0.115058,-0.015021,-0.020626,0.000509,0.000647,0.001945,-0.026168,0.081990,-0.071561,371520000.00,2011,10,10,12,0,0
2011.77549624,0.115773,-0.014723,-0.024796,0.000496,0.000632,0.001912,-0.019771,0.134164,-0.065666,371606400.00,2011,10,11,12,0,0
2011.77823409,0.116303,-0.013788,-0.022697,0.000495,0.000629,0.001898,-0.014988,0.083275,-0.040521,371692800.00,2011,10,12,12,0,0
2011.78097194,0.115863,-0.011637,-0.020035,0.000496,0.000638,0.001894,-0.017007,0.062354,-0.032002,371779200.00,2011,10,13,12,0,0
2011.78370979,0.114732,-0.012857,-0.009965,0.000506,0.000652,0.001950,-0.031339,0.045391,-0.050375,371865600.00,2011,10,14,12,0,0
2011.78644764,0.113293,-0.016332,-0.006766,0.000496,0.000628,0.001889,-0.002050,0.014319,-0.049478,371952000.00,2011,10,15,12,0,0
2011.78918549,0.116034,-0.018931,-0.011011,0.000492,0.000625,0.001865,-0.018472,0.030457,-0.054961,372038400.00,2011,10,16,12,0,0
2011.79192334,0.113816,-0.014411,-0.014007,0.000500,0.000632,0.001890,-0.031077,0.047440,-0.061825,372124800.00,2011,10,17,12,0,0
2011.79466119,0.115265,-0.013810,-0.020909,0.000485,0.000628,0.001862,-0.008917,-0.017998,-0.042861,372211200.00,2011,10,18,12,0,0
2011.79739904,0.116140,-0.013285,-0.015800,0.000485,0.000622,0.001860,-0.008745,0.008089,-0.037451,372297600.00,2011,10,19,12,0,0
2011.80013689,0.114546,-0.013561,-0.015969,0.000505,0.000646,0.001942,-0.026854,0.036867,-0.048140,372384000.00,2011,10,20,12,0,0
2011.80287474,0.112411,-0.011974,-0.015402,0.000499,0.000641,0.001886,-0.050282,0.046724,-0.050171,372470400.00,2011,10,21,12,0,0
2011.80561259,0.114989,-0.015179,-0.024126,0.000483,0.000621,0.001844,-0.018926,-0.018296,-0.043795,372556800.00,2011,10,22,12,0,0
2011.80835044,0.116551,-0.013712,-0.022812,0.000491,0.000624,0.001879,-0.013251,0.028453,-0.080376,372643200.00,2011,10,23,12,0,0
2011.81108830,0.114857,-0.015734,-0.015906,0.000486,0.000627,0.001887,-0.003691,-0.014375,-0.056145,372729600.00,2011,10,24,12,0,0
2011.81382615,0.113567,-0.013448,-0.015421,0.000525,0.000654,0.002061,-0.066338,0.116313,-0.075521,372816000.00,2011,10,25,12,0,0
2011.81656400,0.113952,-0.013721,-0.020313,0.000479,0.000612,0.001841,-0.005213,0.018028,-0.048718,372902400.00,2011,10,26,12,0,0
2011.81930185,0.113971,-0.014470,-0.015879,0.000480,0.000618,0.001843,-0.006737,0.007121,-0.051957,372988800.00,2011,10,27,12,0,0
2011.82203970,0.114317,-0.015089,-0.019786,0.000492,0.000629,0.001881,-0.013194,0.048215,-0.053433,373075200.00,2011,10,28,12,0,0
2011.82477755,0.114170,-0.014029,-0.020815,0.000490,0.000626,0.001863,-0.031676,0.078048,-0.055981,373161600.00,2011,10,29,12,0,0
2011.82751540,0.115995,-0.016167,-0.019220,0.000479,0.000610,0.001831,-0.010004,0.066850,-0.042165,373248000.00,2011,10,30,12,0,0
2011.83025325,0.113361,-0.015185,-0.021869,0.000494,0.000618,0.001869,-0.026887,0.083901,-0.055383,373334400.00,2011,10,31,12,0,0
2011.83299110,0.116808,-0.015421,-0.022915,0.000493,0.000628,0.001885,-0.034573,0.102785,-0.076597,373420800.00,2011,11,1,12,0,0
2011.83572895,0.114330,-0.015868,-0.021685,0.000482,0.000615,0.001847,-0.014351,0.150880,-0.050282,373507200.00,2011,11,2,12,0,0
2011.83846680,0.115080,-0.015040,-0.018617,0.000481,0.000617,0.001855,-0.006357,0.058064,-0.049158,373593600.00,2011,11,3,12,0,0
2011.84120465,0.114270,-0.013979,-0.022829,0.000491,0.000618,0.001852,-0.025124,0.111662,-0.048749,373680000.00,2011,11,4,12,0,0
2011.84394251,0.116244,-0.016633,-0.021833,0.000494,0.000626,0.001882,-0.013953,0.080075,-0.060789,373766400.00,2011,11,5,12,0,0
2011.84668036,0.116464,-0.016623,-0.025038,0.000482,0.000612,0.001844,-0.006978,0.055059,-0.038621,373852800.00,2011,11,6,12,0,0
2011.84941821,0.115411,-0.016663,-0.025274,0.000490,0.000624,0.001886,-0.011586,0.128775,-0.048202,373939200.00,2011,11,7,12,0,0
2011.85215606,0.116389,-0.014928,-0.025572,0.000498,0.000633,0.001899,-0.014800,0.099564,-0.043592,374025600.00,2011,11,8,12,0,0
2011.85489391,0.115780,-0.015965,-0.022804,0.000506,0.000645,0.001931,-0.021551,0.126545,-0.055174,374112000.00,2011,11,9,12,0,0
2011.85763176,0.114960,-0.018055,-0.012844,0.000504,0.000627,0.001902,-0.014835,0.105099,-0.039748,374198400.00,2011,11,10,12,0,0
2011.86036961,0.115911,-0.014800,-0.012788,0.000498,0.000625,0.001892,-0.013512,0.134581,-0.048955,374284800.00,2011,11,11,12,0,0
2011.86310746,0.114475,-0.016369,-0.010359,0.000491,0.000630,0.001895,0.002614,0.062269,-0.042964,374371200.00,2011,11,12,12,0,0
2011.86584531,0.114458,-0.018838,-0.016363,0.000490,0.000625,0.001887,-0.000699,0.048861,-0.073022,374457600.00,2011,11,13,12,0,0
2011.86858316,0.114424,-0.017592,-0.016082,0.000482,0.000623,0.001862,0.000757,0.057971,-0.058430,374544000.00,2011,11,14,12,0,0
2011.87132101,0.112978,-0.013494,-0.015702,0.000480,0.000604,0.001830,-0.011241,0.031966,-0.028666,374630400.00,2011,11,15,12,0,0
2011.87405886,0.113763,-0.015123,-0.012481,0.000494,0.000621,0.001865,-0.019906,0.134582,-0.029003,374716800.00,2011,11,16,12,0,0
2011.87679671,0.113053,-0.013744,-0.014342,0.000492,0.000628,0.001872,-0.024719,0.139967,-0.037467,374803200.00,2011,11,17,12,0,0
2011.87953457,0.115723,-0.014918,-0.019363,0.000481,0.000607,0.001813,-0.020238,0.092011,-0.033506,374889600.00,2011,11,18,12,0,0
2011.88227242,0.116786,-0.015179,-0.016894,0.000478,0.000622,0.001852,0.006090,0.053982,-0.067743,374976000.00,2011,11,19,12,0,0
2011.88501027,0.115431,-0.013940,-0.019166,0.000480,0.000603,0.001814,-0.034736,0.145873,-0.034339,375062400.00,2011,11,20,12,0,0
2011.88774812,0.113394,-0.014073,-0.020187,0.000480,0.000608,0.001819,-0.004687,0.031522,-0.025761,375148800.00,2011,11,21,12,0,0
2011.89048597,0.113989,-0.014750,-0.017671,0.000474,0.000606,0.001801,-0.012875,0.083458,-0.037178,375235200.00,2011,11,22,12,0,0
2011.89322382,0.114808,-0.014339,-0.019285,0.000485,0.000624,0.001860,0.007274,0.023627,-0.023506,375321600.00,2011,11,23,12,0,0
2011.89596167,0.114733,-0.013889,-0.015784,0.000471,0.000597,0.001785,-0.021377,0.100929,-0.038355,375408000.00,2011,11,24,12,0,0
2011.89869952,0.111029,-0.016613,-0.013072,0.000473,0.000606,0.001812,-0.023043,0.049451,-0.036961,375494400.00,2011,11,25,12,0,0
2011.90143737,0.112140,-0.012431,-0.014465,0.000475,0.000602,0.001799,-0.016441,0.077188,-0.039556,375580800.00,2011,11,26,12,0,0
2011.90417522,0.112189,-0.016913,-0.012088,0.000496,0.000630,0.001877,-0.026927,0.087232,-0.041572,375667200.00,2011,11,27,12,0,0
2011.90691307,0.112362,-0.014826,-0.014334,0.000477,0.000601,0.001813,-0.032332,0.105273,-0.019351,375753600.00,2011,11,28,12,0,0
2011.90965092,0.111240,-0.013750,-0.015249,0.000474,0.000602,0.001829,-0.021886,0.126995,-0.039436,375840000.00,2011,11,29,12,0,0
2011.91238877,0.118603,-0.012158,-0.003745,0.000581,0.000725,0.002335,0.002619,0.254787,-0.033443,375926400.00,2011,11,30,12,0,0
2011.93429158,0.114337,-0.018281,-0.017280,0.000568,0.000720,0.002281,-0.018694,0.110979,-0.055633,376617600.00,2011,12,8,12,0,0
2011.93702943,0.114037,-0.017103,-0.025031,0.000545,0.000701,0.002210,-0.014120,0.104725,-0.047468,376704000.00,2011,12,9,12,0,0
2011.93976728,0.112049,-0.015442,-0.019993,0.000764,0.000917,0.003021,-0.026358,0.297950,-0.053037,376790400.00,2011,12,10,12,0,0
2011.94524298,0.114243,-0.018189,-0.034341,0.000870,0.001185,0.003579,-0.011192,0.056125,-0.019526,376963200.00,2011,12,12,12,0,0
2011.94798084,0.111478,-0.015850,-0.031349,0.000543,0.000697,0.002183,-0.035871,0.223118,-0.034442,377049600.00,2011,12,13,12,0,0
2011.95071869,0.111118,-0.014306,-0.027917,0.000561,0.000718,0.002258,-0.020957,0.076645,-0.045245,377136000.00,2011,12,14,12,0,0
2011.95345654,0.112443,-0.017736,-0.015345,0.000574,0.000732,0.002321,-0.034952,0.199573,-0.075667,377222400.00,2011,12,15,12,0,0
2011.95619439,0.109276,-0.015261,-0.023994,0.000577,0.000731,0.002302,-0.033383,0.094643,-0.068314,377308800.00,2011,12,16,12,0,0
2011.95893224,0.111242,-0.013881,-0.027865,0.000695,0.000876,0.002850,0.023230,0.179083,-0.041180,377395200.00,2011,12,17,12,0,0
2011.96167009,0.111290,-0.015175,-0.027741,0.000557,0.000703,0.002222,-0.043155,0.158623,-0.053563,377481600.00,2011,12,18,12,0,0
2011.96440794,0.111002,-0.016649,-0.017281,0.000540,0.000684,0.002163,-0.029175,0.136615,-0.042929,377568000.00,2011,12,19,12,0,0
2011.96714579,0.109843,-0.014477,-0.019625,0.000560,0.000715,0.002252,-0.039327,0.141920,-0.051051,377654400.00,2011,12,20,12,0,0
2011.96988364,0.111045,-0.014824,-0.016279,0.000538,0.000694,0.002178,-0.035225,0.139791,-0.029647,377740800.00,2011,12,21,12,0,0
2011.97262149,0.113284,-0.015215,-0.019866,0.000542,0.000687,0.002184,-0.028351,0.100268,-0.033347,377827200.00,2011,12,22,12,0,0
2011.97535934,0.110686,-0.016742,-0.024019,0.000542,0.000689,0.002186,-0.035956,0.165127,-0.039208,377913600.00,2011,12,23,12,0,0
2011.97809719,0.111194,-0.015432,-0.032007,0.000561,0.000703,0.002238,-0.035337,0.100868,-0.061641,378000000.00,2011,12,24,12,0,0
2011.98083504,0.111559,-0.016633,-0.023172,0.000556,0.000697,0.002202,-0.033077,0.075927,-0.054263,378086400.00,2011,12,25,12,0,0
2011.98357290,0.109582,-0.014545,-0.024915,0.000555,0.000699,0.002203,-0.035889,0.126041,-0.057853,378172800.00,2011,12,26,12,0,0
2011.98631075,0.109626,-0.011589,-0.021263,0.000566,0.000712,0.002250,-0.070403,0.184516,-0.049619,378259200.00,2011,12,27,12,0,0
2011.98904860,0.110299,-0.015147,-0.009415,0.000543,0.000687,0.002158,-0.038349,0.142434,-0.035727,378345600.00,2011,12,28,12,0,0
2011.99178645,0.110505,-0.013199,-0.012115,0.000545,0.000702,0.002208,-0.025667,0.143707,-0.032050,378432000.00,2011,12,29,12,0,0
2011.99452430,0.113798,-0.012784,-0.011088,0.000546,0.000697,0.002207,-0.016107,0.079938,-0.034554,378518400.00,2011,12,30,12,0,0
2011.99726215,0.111075,-0.014534,-0.011426,0.000542,0.000686,0.002150,-0.022568,0.065399,-0.042965,378604800.00,2011,12,31,12,0,0
2012.00000000,0.110617,-0.014858,-0.013865,0.000552,0.000695,0.002176,-0.050490,0.167239,-0.049140,378691200.00,2012,1,1,12,0,0
2012.00273785,0.107342,-0.016507,-0.005564,0.000547,0.000702,0.002210,-0.020388,0.118103,-0.036079,378777600.00,2012,1,2,12,0,0
2012.00547570,0.105230,-0.013620,-0.012357,0.000544,0.000693,0.002163,-0.030166,0.137223,-0.040451,378864000.00,2012,1,3,12,0,0
2012.00821355,0.106967,-0.014489,-0.013740,0.000543,0.000688,0.002153,-0.030466,0.130168,-0.044135,378950400.00,2012,1,4,12,0,0
2012.01095140,0.105392,-0.014057,-0.012957,0.000550,0.000701,0.002214,-0.007447,0.151197,-0.029556,379036800.00,2012,1,5,12,0,0
2012.01368925,0.107622,-0.013834,-0.012677,0.000536,0.000682,0.002135,-0.027095,0.124275,-0.029552,379123200.00,2012,1,6,12,0,0
2012.01642710,0.109079,-0.013526,-0.012860,0.000537,0.000685,0.002134,-0.042312,0.176153,-0.029057,379209600.00,2012,1,7,12,0,0
2012.01916496,0.110540,-0.014947,-0.020307,0.000545,0.000704,0.002207,-0.026196,0.132957,-0.029691,379296000.00,2012,1,8,12,0,0
2012.02190281,0.110827,-0.016386,-0.011717,0.000544,0.000689,0.002154,-0.033337,0.173567,-0.039237,379382400.00,2012,1,9,12,0,0
2012.02464066,0.110158,-0.016735,-0.012658,0.000539,0.000685,0.002146,-0.032988,0.113118,-0.046349,379468800.00,2012,1,10,12,0,0
2012.02737851,0.111684,-0.015174,-0.016771,0.000539,0.000676,0.002131,-0.028708,0.111724,-0.048595,379555200.00,2012,1,11,12,0,0
2012.03011636,0.111458,-0.014994,-0.017347,0.000544,0.000687,0.002166,-0.031706,0.145885,-0.036671,379641600.00,2012,1,12,12,0,0
2012.03285421,0.112592,-0.018556,-0.012832,0.000562,0.000718,0.002259,-0.032416,0.180328,-0.055125,379728000.00,2012,1,13,12,0,0
2012.03559206,0.113596,-0.016629,-0.015407,0.000544,0.000689,0.002177,-0.033771,0.184008,-0.048630,379814400.00,2012,1,14,12,0,0
2012.03832991,0.115961,-0.019327,-0.019951,0.000560,0.000707,0.002218,-0.057667,0.128745,-0.055775,379900800.00,2012,1,15,12,0,0
2012.04106776,0.116859,-0.020203,-0.016329,0.000560,0.000705,0.002217,-0.054073,0.102866,-0.048565,379987200.00,2012,1,16,12,0,0
2012.04380561,0.115054,-0.020017,-0.019452,0.000571,0.000735,0.002302,-0.053950,0.156912,-0.050779,380073600.00,2012,1,17,12,0,0
2012.04654346,0.107809,-0.019300,-0.018608,0.000546,0.000712,0.002209,-0.061785,0.147825,0.006397,380160000.00,2012,1,18,12,0,0
2012.04928131,0.107161,-0.020333,-0.018864,0.000559,0.000710,0.002214,-0.038772,0.129837,-0.041709,380246400.00,2012,1,19,12,0,0
2012.05201916,0.110299,-0.022735,-0.013521,0.000543,0.000687,0.002160,-0.034874,0.180910,-0.046398,380332800.00,2012,1,20,12,0,0
2012.05475702,0.107318,-0.021455,-0.025000,0.000546,0.000700,0.002206,-0.016476,0.140036,-0.042092,380419200.00,2012,1,21,12,0,0
2012.05749487,0.106025,-0.018080,-0.021008,0.000550,0.000710,0.002223,-0.064840,0.196752,-0.045520,380505600.00,2012,1,22,12,0,0
2012.06023272,0.105714,-0.020167,-0.015274,0.000550,0.000702,0.002208,-0.043288,0.105830,-0.031825,380592000.00,2012,1,23,12,0,0
2012.06297057,0.107726,-0.023440,-0.018162,0.000555,0.000722,0.002239,-0.062536,0.288317,-0.030426,380678400.00,2012,1,24,12,0,0
2012.06570842,0.111755,-0.017385,-0.024567,0.000539,0.000695,0.002155,-0.041630,0.151335,-0.022891,380764800.00,2012,1,25,12,0,0
2012.06844627,0.111307,-0.017202,-0.019301,0.000539,0.000695,0.002154,-0.044759,0.167201,-0.020629,380851200.00,2012,1,26,12,0,0
2012.07118412,0.111540,-0.018045,-0.009616,0.000542,0.000678,0.002136,-0.031880,0.118677,-0.055546,380937600.00,2012,1,27,12,0,0
2012.07392197,0.111528,-0.019175,-0.018346,0.000539,0.000694,0.002164,-0.044654,0.161608,-0.024871,381024000.00,2012,1,28,12,0,0
2012.07665982,0.107963,-0.019077,-0.023018,0.000542,0.000690,0.002174,-0.038841,0.184460,-0.025303,381110400.00,2012,1,29,12,0,0
2012.07939767,0.108214,-0.018299,-0.019725,0.000543,0.000693,0.002187,-0.032812,0.129414,-0.028754,381196800.00,2012,1,30,12,0,0
2012.08213552,0.110931,-0.019821,-0.024135,0.000540,0.000691,0.002168,-0.046506,0.210875,-0.021636,381283200.00,2012,1,31,12,0,0
2012.08487337,0.111127,-0.021141,-0.025303,0.000541,0.000689,0.002172,-0.041394,0.183092,-0.025704,381369600.00,2012,2,1,12,0,0
2012.08761123,0.110894,-0.019345,-0.024143,0.000545,0.000686,0.002161,-0.045324,0.143837,-0.050596,381456000.00,2012,2,2,12,0,0
2012.09034908,0.113273,-0.019057,-0.029157,0.000541,0.000687,0.002171,-0.029781,0.117914,-0.033630,381542400.00,2012,2,3,12,0,0
2012.09308693,0.113507,-0.016985,-0.026741,0.000542,0.000688,0.002167,-0.033900,0.160006,-0.026968,381628800.00,2012,2,4,12,0,0
2012.09582478,0.112856,-0.015720,-0.018983,0.000543,0.000699,0.002189,-0.041034,0.077883,-0.023770,381715200.00,2012,2,5,12,0,0
2012.09856263,0.109076,-0.014546,-0.021835,0.000540,0.000689,0.002157,-0.045511,0.182248,-0.037679,381801600.00,2012,2,6,12,0,0
2012.10130048,0.111426,-0.012055,-0.021094,0.000562,0.000690,0.002203,-0.049581,0.193893,-0.029108,381888000.00,2012,2,7,12,0,0
2012.10403833,0.111557,-0.016691,-0.014917,0.000543,0.000692,0.002167,-0.034597,0.104387,-0.032800,381974400.00,2012,2,8,12,0,0
2012.10677618,0.109393,-0.015899,-0.026565,0.000557,0.000730,0.002246,-0.034791,0.198335,-0.016811,382060800.00,2012,2,9,12,0,0
2012.10951403,0.109645,-0.014810,-0.029203,0.000549,0.000704,0.002212,-0.038953,0.215377,-0.029094,382147200.00,2012,2,10,12,0,0
2012.11225188,0.108782,-0.016614,-0.025970,0.000546,0.000704,0.002199,-0.027964,0.179856,-0.025126,382233600.00,2012,2,11,12,0,0
2012.11498973,0.108380,-0.017197,-0.022784,0.000551,0.000708,0.002223,-0.023678,0.123040,-0.041571,382320000.00,2012,2,12,12,0,0
2012.11772758,0.113351,-0.017364,-0.014645,0.000545,0.000696,0.002189,-0.017175,0.142157,-0.042807,382406400.00,2012,2,13,12,0,0
2012.12046543,0.114061,-0.015349,-0.018735,0.000553,0.000707,0.002229,-0.026281,0.153633,-0.040572,382492800.00,2012,2,14,12,0,0
2012.12320329,0.112228,-0.015268,-0.023214,0.000547,0.000702,0.002204,-0.034925,0.163781,-0.025067,382579200.00,2012,2,15,12,0,0
2012.12594114,0.113498,-0.014761,-0.028247,0.000548,0.000705,0.002209,-0.035024,0.120105,-0.026030,382665600.00,2012,2,16,12,0,0
2012.12867899,0.113402,-0.016727,-0.019904,0.000544,0.000687,0.002175,-0.044849,0.129685,-0.030581,382752000.00,2012,2,17,12,0,0
2012.13141684,0.112307,-0.015672,-0.019716,0.000541,0.000688,0.002155,-0.034954,0.167902,-0.031977,382838400.00,2012,2,18,12,0,0
2012.13415469,0.111239,-0.016249,-0.022054,0.000547,0.000691,0.002194,-0.027622,0.067277,-0.053443,382924800.00,2012,2,19,12,0,0
2012.13689254,0.111620,-0.015864,-0.019777,0.000543,0.000685,0.002179,-0.042963,0.193847,-0.039158,383011200.00,2012,2,20,12,0,0
2012.13963039,0.114710,-0.014478,-0.020509,0.000545,0.000689,0.002173,-0.047167,0.141235,-0.022308,383097600.00,2012,2,21,12,0,0
2012.14236824,0.112750,-0.018298,-0.010849,0.000559,0.000703,0.002217,-0.053622,0.177350,-0.039751,383184000.00,2012,2,22,12,0,0
2012.14510609,0.112089,-0.016417,-0.016906,0.000543,0.000689,0.002177,-0.037291,0.160657,-0.033531,383270400.00,2012,2,23,12,0,0
2012.14784394,0.112092,-0.015769,-0.016864,0.000541,0.000685,0.002155,-0.038821,0.162067,-0.049886,383356800.00,2012,2,24,12,0,0
2012.15058179,0.110428,-0.015953,-0.015210,0.000540,0.000698,0.002190,-0.034675,0.094649,-0.025492,383443200.00,2012,2,25,12,0,0
2012.15331964,0.107263,-0.014880,-0.022913,0.000541,0.000687,0.002162,-0.037962,0.132378,-0.036733,383529600.00,2012,2,26,12,0,0
2012.15605749,0.104829,-0.015384,-0.025689,0.000558,0.000699,0.002194,-0.041212,0.115648,-0.042379,383616000.00,2012,2,27,12,0,0
2012.15879535,0.107112,-0.017944,-0.033166,0.000558,0.000699,0.002203,-0.038510,0.145122,-0.047060,383702400.00,2012,2,28,12,0,0
2012.16153320,0.113061,-0.015509,-0.024915,0.000541,0.000684,0.002157,-0.039256,0.113736,-0.043038,383788800.00,2012,2,29,12,0,0
